Id,SalePrice
1966,79545.98638474954
1969,24034.91237527135
1977,18879.83105327512
1980,21458.080433508178
1984,47919.77065307391
1985,22564.49122652915
1988,23377.031381022913
1989,29085.102509471268
1991,52853.414095822794
1992,43866.01113262013
1997,42988.42364709667
1999,107400.47595948217
2003,30236.697040413128
2005,34083.52058869132
2010,40541.679935786786
2012,32563.101246389706
2016,44504.48235383685
2017,43949.22994522602
2022,90807.70721499679
2023,81255.35979853805
2035,45697.43003287379
2036,102876.79382343442
2040,51000.523220351635
2042,40402.345771660184
2043,7231.805134691909
2055,49457.81999995766
2056,34751.523159345816
2059,29283.0900328219
2064,31198.01387666716
2066,107835.67951587148
2070,56324.81035496002
2071,4542.199639660277
2078,118635.1464212887
2080,66899.7306754597
2085,24673.726892447885
2089,25595.167903814552
2090,67866.89965419396
2092,131370.17524365662
2094,150659.85440938483
2095,103301.61333101877
2098,262846.0966964097
2099,140797.91802125415
2103,141196.53061546275
2120,75272.74194930994
2122,82738.60523062125
2123,82486.08485242848
2134,96400.39945842928
2135,40783.82673343914
2136,53348.75012748175
2143,81443.2320164751
2145,181299.40566934308
2146,138288.62777317758
2148,99668.01706925961
2155,145657.51554303907
2156,151279.79074832794
2157,43906.235174994654
2159,107424.27921973405
2161,96343.2747663192
2164,98284.38764819229
2165,99320.21811212949
2169,61008.09215298286
2171,43336.214885928406
2180,72656.88549889343
2182,444378.51412353606
2184,41280.677059287176
2185,2487.0267578284547
2188,12033.508584245777
2191,25902.015971528046
2192,21850.604123696365
2196,88695.16328708243
2198,19330.215948543482
2204,54623.388510871184
2210,85807.83475987993
2213,45739.67652744285
2215,187598.20000771838
2219,133644.23314920592
2221,146338.37740327942
2224,107573.60447530086
2228,57272.98395511572
2232,35477.39502803792
2239,38687.95632030899
2246,152247.8592469072
2247,140602.92880941008
2249,70027.34726356024
2251,112109.08034356643
2254,32843.28784821363
2256,106728.84110189957
2259,120790.77875903372
2263,148173.9100312185
2266,110182.43548962145
2271,121118.4685096176
2274,154506.44618752063
2275,193317.3253414414
2280,62052.79208961295
2281,94445.46798693978
2291,8742.260246685852
2292,63574.33328360079
2295,114017.92612932532
2297,26164.71391328491
2299,88776.7644543704
2302,51961.99266315208
2303,41191.61809600613
2304,47920.542271103564
2308,130899.48555666301
2312,128041.40841678908
2314,86072.80136488652
2315,94069.45000069679
2316,105280.89597734081
2320,124519.41959264113
2321,191261.40085636984
2322,160197.47369056678
2325,81054.36912314632
2336,238523.839776878
2340,172161.94395035072
2341,194333.05022790848
2342,265412.44866717316
2345,121747.28475589055
2346,93875.45035747575
2347,69754.55017665273
2354,164676.4552142301
2357,85764.05535778022
2359,59370.83573115297
2360,59448.79283494322
2361,35384.38868440248
2362,31991.95979140213
2366,29474.787223804946
2367,2158.105515528732
2370,19671.60335137535
2373,5352.963487713452
2376,39362.56748032014
2378,44965.91754353067
2382,149744.39809821342
2387,209878.8632048815
2392,270056.46519479644
2395,253694.8680410448
2396,242064.45118629473
2397,183438.09117701114
2399,263337.9541423176
2401,310703.0604150815
2402,181793.82477455388
2407,112509.37954941382
2411,97084.75595506068
2414,111482.36061996865
2418,157496.97558654603
2419,94616.48621081871
2424,68434.15511946015
2427,86086.68750180848
2430,128574.29457366613
2439,108504.97393665544
2441,152569.54715816735
2442,129164.75124193385
2446,310092.6504586338
2447,250926.340407483
2452,185726.16106220905
2457,264913.55161324295
2458,176715.05515772445
2462,273323.718284327
2465,107180.51877521213
2467,104500.26760489549
2473,65772.783497889
2478,96648.69426742429
2479,81812.01138491389
2482,49813.89414099816
2485,49483.44718148114
2488,36192.067816625204
2494,50241.90666242174
2500,139249.23539491382
2509,49582.61914311015
2512,79881.63306589679
2514,44775.69871595784
2515,83637.5025702111
2516,107491.06006197886
2518,76031.53789362402
2519,97719.14127207319
2520,73529.18412502587
2527,79793.03585527548
2532,49447.40918433122
2538,43789.46688665918
2539,73276.96937492027
2543,42702.756506974605
2551,64502.079439032954
2554,52736.03370883224
2555,37743.01158838419
2557,27081.339077832847
2561,64853.82862441444
2563,52605.52374164603
2564,54426.15428153063
2570,30702.276528655
2571,182470.4681248038
2576,63081.80040358305
2582,75462.25043718236
2584,69353.02287812445
2587,25918.771349067712
2589,48019.892175181245
2591,117543.77752468357
2597,36676.11881645062
2602,71135.72632479215
2605,90320.80527271959
2610,83781.97586283459
2611,55960.59046785155
2614,39382.35656200527
2616,92587.34170153138
2617,49328.16874167955
2620,60044.244106523925
2623,32788.51394083927
2631,57255.55846450472
2638,69096.90955679356
2639,50271.76124485288
2645,60828.55847019005
2647,2572.9648733392532
2648,55198.22870802977
2650,23013.136236886465
2652,33871.50728268779
2656,50862.71588021112
2658,57623.275918744606
2661,80207.86883239064
2665,65850.20184721347
2673,81659.73454574711
2678,37229.9543547341
2679,16893.064883212937
2680,2249.9801008162613
2685,22773.14655992671
2695,40396.79286196912
2698,29984.30638660732
2700,102915.99107590271
2706,77777.59342465617
2708,52480.99898697184
2709,63210.684657785125
2711,36331.3186384172
2718,87634.0861514659
2719,93944.04486379387
2721,92017.76171414353
2725,89222.61912380929
2726,118274.03685418554
2732,118312.58377467297
2733,70545.0388515375
2739,79817.98314776165
2747,89538.00670330845
2751,139954.41395940245
2754,104464.9443125556
2755,138302.34872895185
2756,122443.65327999828
2758,172393.87724082827
2763,93715.82843140965
2764,120892.23972590659
2765,97719.69801232527
2766,80366.66383121419
2768,76009.25862573659
2781,121706.59928899226
2784,77062.51756782994
2785,54596.07649014219
2786,36233.16914147785
2796,141948.3666413707
2797,160369.37222877544
2801,148248.51851960426
2805,139816.69981573525
2806,113564.76962155892
2812,100236.2596896309
2817,22922.180267898162
2822,66672.83890806123
2825,152623.76398559083
2828,58254.25346880326
2831,41476.29313059812
2843,80122.41493555382
2845,9756.974451064918
2847,73967.16184015991
2855,81743.2628807001
2856,60937.260888432735
2859,53884.37460953284
2865,114995.52019295958
2867,84525.90873339146
2869,124923.94409502254
2870,142650.07706546574
2874,43053.79553567432
2876,1204.6612033819838
2889,68141.63229366172
2892,193927.37001604022
2895,104086.4942585376
2898,160701.11037267093
2901,201724.59732884797
2902,233163.7143030262
2908,66575.38665087383
2909,20582.889381807676
2916,74547.98521561011
2917,22944.97601845351
2919,4881.299286717811
2921,9081.1803982821
2922,106373.85862554643
2925,105565.84263433119
2928,43757.63211215302
